display_id,ad_id,clicked
4789,13753,0
4789,86683,1
4789,135411,0
4789,153413,0
4789,167552,0
4789,266416,0
4790,133754,0
4790,167937,1
4791,29283,0
4791,165660,1
4791,181296,0
4791,191030,0
4791,210028,0
4791,236091,0
4792,45240,0
4792,97307,1
4792,204868,0
4792,221249,0
4792,230754,0
4792,302168,0
4793,18049,0
4793,128935,0
4793,149541,0
4793,149767,0
4793,150083,0
4793,158962,1
4793,171309,0
4793,250977,0
4793,328480,0
4794,107647,0
4794,138240,0
4794,279909,1
4795,125905,0
4795,134063,1
4795,152399,0
4795,178240,0
4795,209223,0
4795,252928,0
4796,15866,0
4796,39018,0
4796,45188,0
4796,86615,0
4796,119320,0
4796,139682,1
4796,142690,0
4796,240836,0
4796,285724,0
4797,86177,0
4797,92191,0
4797,115935,0
4797,141416,0
4797,179727,1
4798,48365,1
4798,160448,0
4798,163113,0
4798,235447,0
4799,4700,0
4799,54154,0
4799,55518,0
4799,79886,1
4799,88761,0
4799,95103,0
4800,6854,0
4800,70529,1
4800,99181,0
4800,114834,0
4800,131821,0
4800,250789,0
4801,173403,0
4801,198153,0
4801,225432,1
4801,309824,0
4802,83666,0
4802,116154,0
4802,129372,0
4802,129491,0
4802,130952,0
4802,287847,1
4803,24959,0
4803,128498,1
4803,177068,0
4803,215971,0
4803,220703,0
4803,287157,0
4804,90342,0
4804,129491,1
4804,202812,0
4804,335632,0
4805,125814,0
4805,143069,0
4805,153016,1
4805,167265,0
4805,167294,0
4806,50861,0
4806,219623,0
4806,282674,0
4806,326514,1
4807,16967,0
4807,152333,0
4807,159266,0
4807,167360,0
4807,186647,0
4807,208686,0
4807,228959,0
4807,240837,1
4807,280435,0
4807,289119,0
4808,74843,1
4808,156824,0
4808,173388,0
4809,68290,1
4809,158482,0
4809,232438,0
4809,304273,0
4810,48365,0
4810,105768,0
4810,159331,1
4810,212004,0
4811,15007,1
4811,83252,0
4811,95724,0
4811,202812,0
4812,162754,1
4812,198023,0
4812,211349,0
4812,239983,0
4812,248507,0
4812,296492,0
4813,59629,0
4813,159397,0
4813,163843,0
4813,215394,0
4813,234731,1
4813,276159,0
4813,281177,0
4813,288385,0
4814,14120,0
4814,129491,1
4814,154113,0
4815,23595,1
4815,67300,0
4815,153012,0
4815,288395,0
4816,139949,1
4816,163614,0
4816,226764,0
4816,247062,0
4817,10621,0
4817,14892,0
4817,225676,0
4817,227731,1
4818,25051,0
4818,167386,0
4818,269004,0
4818,334741,1
4819,153193,0
4819,173393,0
4819,258183,1
4819,331398,0
4820,57623,0
4820,118016,0
4820,146881,0
4820,168782,0
4820,169925,0
4820,187282,0
4820,256780,0
4820,270253,1
4820,285721,0
4821,116213,0
4821,229672,1
4822,14081,0
4822,54151,0
4822,55939,0
4822,151028,0
4822,190062,0
4822,193380,0
4822,202215,0
4822,221740,1
4823,43677,1
4823,140897,0
4823,231158,0
4823,235339,0
4823,303271,0
4824,58515,1
4824,90013,0
4824,105610,0
4824,137758,0
4824,150245,0
4824,182025,0
4825,237006,0
4825,278453,1
4826,28274,0
4826,80178,0
4826,88824,1
4826,88841,0
4826,104208,0
4826,111035,0
4826,116126,0
4826,140915,0
4827,152194,1
4827,153159,0
4827,158632,0
4827,211047,0
4828,138286,0
4828,149930,1
4828,153623,0
4828,158344,0
4828,184709,0
4829,65859,1
4829,132294,0
4829,135919,0
4829,182110,0
4830,3699,0
4830,29030,1
4830,229120,0
4831,149930,0
4831,153623,1
4831,158344,0
4831,197748,0
4831,285982,0
4832,61822,0
4832,69084,1
4832,98307,0
4832,131327,0
4833,91681,1
4833,143176,0
4833,210518,0
4833,284506,0
4833,308993,0
4833,341214,0
4834,127508,0
4834,285834,1
4834,328479,0
4835,45198,0
4835,188280,0
4835,211592,0
4835,228959,1
4835,229485,0
4835,274766,0
4836,14081,0
4836,142431,0
4836,150084,0
4836,150241,0
4836,151028,1
4836,152144,0
4836,159577,0
4836,211592,0
4837,65120,0
4837,116696,0
4837,154692,0
4837,165427,0
4837,187622,0
4837,203900,0
4837,206677,0
4837,225104,0
4837,230212,1
4837,269035,0
4838,29729,1
4838,111054,0
4838,116148,0
4838,220998,0
4838,331398,0
4838,335486,0
4839,32363,0
4839,114836,1
4839,190305,0
4839,315850,0
4840,41760,1
4840,164304,0
4840,198149,0
4840,262638,0
4841,153784,1
4841,187797,0
4842,81655,0
4842,163630,1
4843,42006,1
4843,78190,0
4843,160455,0
4843,235447,0
4844,24882,1
4844,153204,0
4845,28274,0
4845,34823,0
4845,116984,0
4845,147514,0
4845,167178,0
4845,179269,0
4845,287768,0
4845,288399,1
4845,331466,0
4846,60425,0
4846,83232,0
4846,150985,0
4846,201656,0
4846,275418,1
4846,288401,0
4847,40583,0
4847,86683,1
4847,161365,0
4847,163591,0
4848,177078,1
4848,244508,0
4849,30682,0
4849,35316,0
4849,81592,0
4849,95557,1
4849,114838,0
4849,146172,0
4849,150059,0
4849,197199,0
4849,268622,0
4850,42006,0
4850,144336,1
4850,149930,0
4850,285982,0
4850,347571,0
4851,55135,0
4851,93320,0
4851,123559,1
4851,124131,0
4852,16034,0
4852,158352,0
4852,170994,0
4852,335632,1
4853,97169,0
4853,162969,0
4853,164304,1
4853,173393,0
4853,198119,0
4853,306778,0
4854,43232,0
4854,51402,1
4854,51960,0
4854,133930,0
4854,148150,0
4854,181381,0
4854,191325,0
4854,242487,0
4854,294671,0
4855,69098,0
4855,153260,1
4855,164376,0
4856,11786,0
4856,130875,0
4856,141898,0
4856,154283,1
4856,166842,0
4856,244553,0
4857,86683,1
4857,103503,0
4857,180879,0
4858,38763,0
4858,40125,0
4858,47019,0
4858,70879,0
4858,106790,1
4858,173005,0
4859,38438,0
4859,72108,0
4859,116261,0
4859,144860,0
4859,166842,0
4859,177182,0
4859,198334,1
4859,221860,0
4859,237369,0
4860,149541,0
4860,161328,0
4860,235104,0
4860,252931,1
4860,258659,0
4860,306906,0
4861,50452,0
4861,51955,0
4861,149541,1
4861,180923,0
4861,188284,0
4861,328479,0
4862,92759,0
4862,117178,0
4862,136785,1
4862,161995,0
4862,211047,0
4863,129470,0
4863,149541,0
4863,153168,1
4863,270297,0
4863,281183,0
4863,324308,0
4863,328479,0
4863,331642,0
4864,4584,0
4864,8516,0
4864,44504,0
4864,111055,0
4864,203689,1
4864,233298,0
4865,104597,0
4865,113795,1
4865,141005,0
4865,150083,0
4865,158269,0
4865,187004,0
4865,187175,0
4865,270120,0
4866,28262,1
4866,46128,0
4866,173006,0
4866,288407,0
4866,289391,0
4866,289915,0
4867,60431,1
4867,165252,0
4867,182450,0
4867,286775,0
4868,244556,0
4868,303271,1
4869,84987,0
4869,93924,0
4869,155625,1
4870,39896,0
4870,89725,0
4870,154114,1
4870,158352,0
4870,171927,0
4870,215846,0
4871,20485,0
4871,55996,0
4871,105765,0
4871,168346,1
4871,324920,0
4871,328479,0
4872,10481,0
4872,52260,0
4872,144739,0
4872,171309,0
4872,171667,0
4872,179761,1
4872,257743,0
4872,288399,0
4873,84937,0
4873,117085,0
4873,158632,1
4873,250319,0
4874,8561,0
4874,66413,0
4874,131604,0
4874,206592,1
4875,117567,0
4875,276404,0
4875,278448,1
4875,282245,0
4876,187296,0
4876,188302,0
4876,190567,0
4876,287460,0
4876,288377,0
4876,303494,0
4876,304387,0
4876,304393,1
4876,304396,0
4877,278242,1
4877,288388,0
4877,291021,0
4877,308610,0
4878,59809,0
4878,137367,0
4878,137369,1
4878,230597,0
4878,238431,0
4878,335239,0
4879,79828,0
4879,186678,0
4879,187307,1
4879,226256,0
4879,276396,0
4879,306809,0
4880,133754,1
4880,174547,0
4881,117085,0
4881,134057,1
4881,281597,0
4881,285985,0
4882,140554,1
4882,153430,0
4882,179250,0
4882,188056,0
4882,223796,0
4882,224500,0
4883,31654,1
4883,55988,0
4883,57880,0
4883,91516,0
4883,145959,0
4883,203261,0
4883,207162,0
4883,255585,0
4884,153623,0
4884,163113,0
4884,322537,1
4884,326768,0
4885,59629,0
4885,61159,0
4885,95103,0
4885,98820,0
4885,99512,1
4885,168325,0
4885,285724,0
4885,285834,0
4886,55518,0
4886,61159,0
4886,96183,0
4886,101761,0
4886,104997,0
4886,155236,1
4887,125501,1
4887,173108,0
4888,120372,0
4888,124237,0
4888,141437,0
4888,173384,0
4888,288070,0
4888,309874,1
4889,13605,0
4889,31853,0
4889,52897,0
4889,74462,1
4889,182329,0
4889,198334,0
4890,4700,1
4890,57788,0
4890,70580,0
4890,72346,0
4890,91951,0
4890,104208,0
4890,131543,0
4890,180923,0
4891,41760,1
4891,147994,0
4891,177567,0
4891,222079,0
4892,126762,0
4892,136785,1
4892,174547,0
4892,194534,0
4893,95725,0
4893,129491,0
4893,139942,0
4893,326724,1
4894,70170,0
4894,333815,1
4895,20153,0
4895,88850,0
4895,92001,0
4895,120799,1
4895,151027,0
4895,202049,0
4895,220994,0
4895,228959,0
4896,215932,1
4896,252414,0
4897,103283,0
4897,161096,1
4897,163843,0
4897,171667,0
4897,246970,0
4897,288363,0
4898,54154,0
4898,126857,0
4898,169957,1
4898,180874,0
4898,197477,0
4898,288402,0
4899,4584,0
4899,29281,0
4899,129071,1
4899,216794,0
4899,236091,0
4899,269017,0
4900,14081,0
4900,45192,0
4900,126745,0
4900,147707,0
4900,215793,0
4900,281658,1
4901,10481,1
4901,75244,0
4901,104597,0
4901,153417,0
4901,179269,0
4901,263717,0
4902,92759,0
4902,138286,0
4902,175659,0
4902,186849,1
4902,215848,0
4903,57623,0
4903,171480,0
4903,195273,0
4903,240836,0
4903,268912,0
4903,288385,0
4903,289104,0
4903,324308,1
4903,328479,0
4904,80482,0
4904,190591,1
4905,61696,0
4905,92191,0
4905,116124,0
4905,270195,1
4906,59597,0
4906,175787,1
4906,195273,0
4906,310682,0
4907,91951,1
4907,96378,0
4907,190062,0
4908,67292,0
4908,125948,0
4908,130294,0
4908,162374,1
4909,116154,0
4909,137151,0
4909,189226,1
4909,193653,0
4909,201777,0
4909,251693,0
4910,96034,0
4910,99278,0
4910,279731,0
4910,287157,1
4911,34800,0
4911,38763,0
4911,110665,0
4911,123469,1
4911,173005,0
4911,305803,0
4912,3685,0
4912,15861,1
4912,171480,0
4912,190713,0
4912,194353,0
4912,228628,0
4912,228959,0
4912,279049,0
4912,288402,0
4912,289101,0
4913,128498,0
4913,175214,1
4913,223937,0
4913,269017,0
4914,48185,0
4914,89726,1
4914,141596,0
4914,152194,0
4914,171043,0
4914,211049,0
4915,8509,0
4915,43698,1
4915,81656,0
4915,141481,0
4916,88733,1
4916,96487,0
4916,149541,0
4916,150076,0
4916,154575,0
4916,198251,0
4917,252432,0
4917,261147,0
4917,278781,1
4917,279909,0
4917,287583,0
4918,68291,0
4918,102726,0
4918,141421,0
4918,145937,1
4919,68289,1
4919,129491,0
4919,174547,0
4920,66832,1
4920,215848,0
4921,25289,0
4921,50222,0
4921,74314,1
4921,133050,0
4921,137758,0
4921,150656,0
4922,43288,0
4922,57081,0
4922,64803,0
4922,149658,0
4922,153244,1
4922,204493,0
4922,227135,0
4922,303990,0
4923,34909,0
4923,88761,0
4923,110964,0
4923,138353,0
4923,139682,1
4923,158933,0
4923,162417,0
4923,223551,0
4923,284541,0
4924,124745,0
4924,191025,1
4924,233210,0
4924,269017,0
4924,293125,0
4924,331398,0
4925,139771,1
4925,220224,0
4925,237894,0
4925,259370,0
4925,291941,0
4925,315462,0
4926,45094,0
4926,113795,0
4926,173388,0
4926,176678,0
4926,180797,0
4926,182328,1
4927,68289,0
4927,84937,0
4927,92759,1
4927,116148,0
4927,171594,0
4927,309847,0
4928,149539,1
4928,171309,0
4928,180923,0
4929,65576,1
4929,173404,0
4929,198153,0
4929,269264,0
4930,156509,0
4930,157304,0
4930,160900,1
4930,235248,0
4930,235444,0
4930,312410,0
4931,88482,1
4931,124702,0
4931,190713,0
4931,194922,0
4931,274766,0
4931,329387,0
4932,4091,1
4932,21267,0
4932,25304,0
4932,103555,0
4933,150656,0
4933,152400,0
4933,162154,0
4933,163961,1
4933,176832,0
4933,288401,0
4934,107020,0
4934,152362,0
4934,159228,1
4934,172331,0
4934,215831,0
4934,275027,0
4935,68651,0
4935,70516,0
4935,77843,1
4935,159026,0
4935,202378,0
4935,246947,0
4935,274027,0
4935,276362,0
4936,65084,0
4936,84109,1
4936,95863,0
4936,193934,0
4936,250319,0
4937,68289,0
4937,92759,1
4937,113991,0
4937,154692,0
4937,204120,0
4938,133706,0
4938,137277,0
4938,139936,0
4938,153674,0
4938,212569,1
4939,155250,1
4939,202983,0
4939,285834,0
4939,306922,0
4939,308733,0
4939,315371,0
4940,59827,0
4940,137368,0
4940,238429,0
4940,333880,1
4941,46085,0
4941,180923,0
4941,195273,1
4941,228959,0
4941,240837,0
4941,242692,0
4942,63000,0
4942,198120,1
4943,68290,1
4943,91942,0
4943,212010,0
4943,225438,0
4944,52856,0
4944,139669,1
4944,139788,0
4944,153410,0
4944,201772,0
4945,149665,1
4945,158150,0
4945,192851,0
4945,215831,0
4945,300154,0
4945,316257,0
4946,66832,0
4946,84181,0
4946,124591,1
4946,134057,0
4947,79983,0
4947,153257,0
4947,154532,0
4947,155815,0
4947,184717,0
4947,252931,1
4948,37887,0
4948,122279,0
4948,123702,1
4948,156848,0
4949,81655,0
4949,103756,1
4950,15007,1
4950,187797,0
4950,191030,0
4950,236091,0
4951,121103,0
4951,212635,1
4952,70957,0
4952,145159,0
4952,185716,0
4952,250164,0
4952,278093,0
4952,285747,1
4953,7433,0
4953,31367,0
4953,152193,1
4953,202812,0
4954,44746,0
4954,114368,0
4954,132019,0
4954,140423,1
4954,152121,0
4954,176564,0
4954,205715,0
4954,231248,0
4955,159062,0
4955,210516,1
4955,223600,0
4955,228566,0
4955,296218,0
4955,306768,0
4956,68743,0
4956,87107,0
4956,98328,0
4956,136458,0
4956,141207,1
4956,145065,0
4956,163625,0
4956,186412,0
4957,111054,0
4957,129491,0
4957,153191,1
4957,232278,0
4958,152193,0
4958,276172,1
4959,95558,0
4959,132913,1
4959,141421,0
4959,201649,0
4960,19959,0
4960,75241,0
4960,133677,0
4960,139682,1
4960,146246,0
4960,187283,0
4960,242554,0
4960,285721,0
4960,288399,0
4961,66830,0
4961,151926,1
4962,18049,0
4962,87784,0
4962,180923,0
4962,227367,0
4962,257105,1
4962,332908,0
4963,154108,0
4963,156426,0
4963,169348,0
4963,250079,0
4963,281436,1
4963,324776,0
4964,101761,1
4964,210518,0
4964,240036,0
4965,12653,0
4965,189572,0
4965,195042,0
4965,202455,0
4965,220854,1
4965,330975,0
4966,31367,1
4966,93324,0
4966,152193,0
4966,158632,0
4967,15007,0
4967,69340,0
4967,143302,1
4967,198146,0
4968,16922,0
4968,18049,0
4968,94319,0
4968,108189,1
4968,238266,0
4969,4700,0
4969,149541,1
4969,266084,0
4969,329206,0
4970,154962,0
4970,213116,0
4970,216918,1
4970,216922,0
4970,239919,0
4970,288404,0
4971,186849,0
4971,292903,0
4971,292976,0
4971,317598,1
4971,326613,0
4972,92191,0
4972,104208,0
4972,153420,1
4972,162754,0
4972,173006,0
4972,202314,0
4972,251656,0
4972,281291,0
4973,40572,1
4973,114394,0
4974,56404,0
4974,68590,0
4974,120205,1
4974,187935,0
4974,251522,0
4974,302171,0
4975,18049,0
4975,223215,0
4975,242175,0
4975,316590,0
4975,323012,0
4975,332908,1
4976,32529,1
4976,67315,0
4976,117962,0
4976,144739,0
4976,255586,0
4976,258648,0
4977,81655,0
4977,87269,1
4977,124583,0
4977,124594,0
4977,140532,0
4978,83663,0
4978,162374,1
4978,167987,0
4978,183841,0
4978,193825,0
4978,233210,0
4978,250080,0
4978,303990,0
4979,14038,0
4979,116634,1
4979,150083,0
4979,153417,0
4979,171379,0
4979,242692,0
4979,315462,0
4979,328480,0
4980,131315,0
4980,141596,1
4980,150329,0
4980,327029,0
4981,28346,0
4981,50861,0
4981,67350,0
4981,89504,0
4981,91186,0
4981,126373,1
4982,99568,0
4982,114192,0
4982,173407,0
4982,198125,1
4982,212137,0
4982,228801,0
4983,33276,0
4983,45116,0
4983,51844,0
4983,60427,0
4983,169346,0
4983,183775,1
4984,56006,0
4984,96116,1
4984,187003,0
4984,288396,0
4985,60620,1
4985,333874,0
4986,36363,0
4986,88586,0
4986,129491,1
4986,153193,0
4987,211049,0
4987,226302,1
4987,281595,0
4987,304153,0
4988,59628,0
4988,129470,0
4988,158908,0
4988,179269,0
4988,235104,0
4988,252432,1
4988,254858,0
4989,88983,1
4989,129491,0
4989,139944,0
4989,168275,0
4990,44479,0
4990,96074,0
4990,235339,1
4990,308847,0
4991,133754,1
4991,269004,0
4991,292366,0
4991,334144,0
4992,36944,1
4992,61169,0
4992,131835,0
4992,289121,0
4992,306681,0
4993,32529,0
4993,170774,0
4993,180965,1
4993,189892,0
4994,28346,0
4994,136018,1
4994,209948,0
4994,225654,0
4995,24621,0
4995,60434,0
4995,88736,0
4995,101293,1
4995,133119,0
4995,138353,0
4996,144741,1
4996,154189,0
4996,155232,0
4996,173388,0
4996,180879,0
4996,323514,0
4997,91877,0
4997,141009,0
4997,151955,0
4997,173006,0
4997,180923,0
4997,288314,1
4998,8117,1
4998,179761,0
4998,180923,0
4999,64768,0
4999,98326,0
4999,141476,0
4999,218804,0
4999,257785,1
4999,282674,0
5000,106559,1
5000,152232,0
5000,254858,0
5001,116148,0
5001,145937,1
5001,153846,0
5001,187797,0
5002,20830,0
5002,42262,1
5002,61169,0
5002,92190,0
5002,133933,0
5002,173005,0
5003,6100,0
5003,6316,0
5003,73335,1
5003,85357,0
5003,206219,0
5003,216290,0
5003,238431,0
5003,299482,0
5004,115567,0
5004,149541,1
5004,173005,0
5004,203523,0
5004,226600,0
5004,235823,0
5004,279045,0
5004,329204,0
5005,54050,0
5005,114834,0
5005,159350,1
5005,179211,0
5005,232151,0
5006,87263,0
5006,93989,0
5006,124583,1
5006,175392,0
5007,20045,0
5007,137361,0
5007,137369,0
5007,230597,0
5007,303383,1
5007,333880,0
5008,76752,0
5008,143068,0
5008,188578,0
5008,303990,1
5009,32496,1
5009,123944,0
5009,288396,0
5010,35050,0
5010,45192,0
5010,116124,0
5010,138353,0
5010,173005,1
5010,173196,0
5011,21469,0
5011,40001,1
5011,123945,0
5011,132820,0
5012,87269,0
5012,114437,0
5012,163139,1
5012,202455,0
5013,85396,1
5013,104594,0
5013,123093,0
5013,150083,0
5013,173005,0
5014,80485,0
5014,173384,0
5014,201778,1
5014,328019,0
5015,187797,0
5015,212635,1
5016,125381,0
5016,130833,1
5016,158344,0
5016,177567,0
5016,288067,0
5016,309854,0
5017,31367,0
5017,164299,0
5017,173400,0
5017,181296,1
5018,10481,0
5018,88736,0
5018,111173,1
5018,150057,0
5018,153430,0
5018,285834,0
5019,36472,0
5019,72342,0
5019,139776,1
5019,161350,0
5019,270297,0
5019,324193,0
5020,61941,0
5020,98028,0
5020,149930,0
5020,184709,0
5020,279056,1
5021,37806,0
5021,59485,0
5021,88710,0
5021,185224,1
5021,189871,0
5022,2830,0
5022,25940,0
5022,26679,0
5022,61159,0
5022,105764,0
5022,153430,1
5023,82260,0
5023,140940,0
5023,144739,1
5023,151028,0
5024,55518,0
5024,142690,0
5024,148264,1
5024,180923,0
5024,285834,0
5024,292390,0
5025,116148,0
5025,122295,0
5025,155559,1
5025,175460,0
5025,187797,0
5025,201777,0
5026,97833,0
5026,138510,0
5026,167350,1
5026,266811,0
5026,273047,0
5026,296419,0
5027,109832,0
5027,141315,1
5027,167620,0
5027,195884,0
5027,252928,0
5028,17353,0
5028,22085,1
5028,134481,0
5029,68382,0
5029,176764,1
5030,139067,0
5030,173340,0
5030,190086,1
5030,195273,0
5030,228959,0
5030,328479,0
5031,7432,1
5031,29046,0
5032,33280,0
5032,175427,0
5032,184712,1
5032,199938,0
5032,308384,0
5033,90381,0
5033,125948,0
5033,129491,1
5033,202812,0
5034,87029,1
5034,153280,0
5034,173104,0
5034,227753,0
5035,75340,0
5035,84937,0
5035,111319,0
5035,125464,0
5035,144123,0
5035,150329,0
5035,167385,1
5035,294442,0
5036,55518,0
5036,82458,1
5036,85397,0
5036,95103,0
5036,105001,0
5036,111050,0
5036,173388,0
5036,244400,0
5037,23239,0
5037,70957,0
5037,153919,1
5038,25023,1
5038,81642,0
5038,98326,0
5038,191798,0
5039,4243,0
5039,252733,1
5039,256392,0
5039,334491,0
5040,50452,1
5040,105765,0
5040,202975,0
5040,238221,0
5040,288399,0
5040,291941,0
5041,81656,0
5041,103756,0
5041,333874,1
5042,155189,0
5042,235441,1
5043,35050,0
5043,154150,0
5043,180923,0
5043,273567,1
5044,45181,1
5044,121897,0
5044,150076,0
5044,151028,0
5044,161142,0
5044,259370,0
5045,45196,1
5045,153427,0
5045,328488,0
5046,99568,0
5046,108319,0
5046,208274,0
5046,208293,0
5046,290530,0
5046,290654,1
5047,34909,1
5047,55880,0
5047,149541,0
5047,153427,0
5047,257524,0
5047,309127,0
5048,149541,1
5048,171309,0
5048,173340,0
5049,124583,0
5049,136458,1
5049,282674,0
5049,326514,0
5050,6177,0
5050,48185,0
5050,133355,0
5050,236091,1
5051,8515,0
5051,115621,1
5051,154108,0
5051,173387,0
5051,208263,0
5051,208293,0
5052,88842,0
5052,197346,0
5052,334144,1
5053,64768,0
5053,70957,0
5053,79652,0
5053,109311,0
5053,111697,0
5053,182329,1
5054,19959,0
5054,36944,1
5054,57623,0
5054,146246,0
5054,154570,0
5054,180931,0
5054,187283,0
5054,284477,0
5055,12414,1
5055,137147,0
5055,235447,0
5056,21048,1
5056,92001,0
5056,98285,0
5056,99016,0
5056,150057,0
5056,159067,0
5057,91675,0
5057,192851,1
5057,272111,0
5057,336198,0
5058,149541,0
5058,153601,0
5058,167552,0
5058,171665,0
5058,175234,0
5058,257524,0
5058,289122,1
5058,331022,0
5059,61823,0
5059,63334,0
5059,70957,1
5059,98327,0
5059,111699,0
5059,145144,0
5059,163625,0
5059,185723,0
5059,284751,0
5060,61159,0
5060,77876,0
5060,132857,0
5060,153427,0
5060,155250,1
5060,228959,0
5061,149541,0
5061,226600,1
5061,235104,0
5061,262964,0
5061,290146,0
5062,275060,1
5062,301841,0
5063,87785,1
5063,198151,0
5063,285988,0
5063,288070,0
5064,43319,0
5064,70517,0
5064,167280,0
5064,303990,1
5065,169925,0
5065,198559,1
5065,281443,0
5066,55996,1
5066,91949,0
5066,107451,0
5066,146349,0
5066,149763,0
5066,187584,0
5067,71547,0
5067,92759,1
5067,141131,0
5067,141435,0
5067,153968,0
5067,184779,0
5067,202636,0
5067,215822,0
5067,225104,0
5067,233991,0
5068,50217,1
5068,129372,0
5068,132820,0
5068,222080,0
5069,34909,0
5069,64655,0
5069,116467,0
5069,149541,0
5069,168532,1
5069,179498,0
5069,252432,0
5069,254343,0
5069,257685,0
5069,331466,0
5070,150817,0
5070,156669,0
5070,158960,0
5070,165377,0
5070,195694,0
5070,222029,0
5070,285725,0
5070,323012,1
5070,328479,0
5071,78163,0
5071,152400,0
5071,176571,1
5071,288358,0
5072,163621,0
5072,215848,0
5072,241057,0
5072,242554,1
5072,293509,0
5073,16966,0
5073,104991,0
5073,149541,0
5073,150057,0
5073,150083,0
5073,184170,0
5073,199237,0
5073,240836,0
5073,257743,1
5073,331466,0
5074,138510,0
5074,221709,1
5074,281291,0
5074,329206,0
5075,81656,0
5075,132295,0
5075,182119,0
5075,189607,1
5076,8509,0
5076,35989,1
5076,301240,0
5076,317248,0
5077,10711,0
5077,39897,0
5077,62805,1
5077,71565,0
5077,156434,0
5077,303528,0
5078,99515,1
5078,132858,0
5078,138606,0
5078,163827,0
5078,195385,0
5078,289101,0
5079,11678,0
5079,51908,1
5079,144739,0
5079,180720,0
5079,187283,0
5079,288363,0
5080,84153,1
5080,173384,0
5080,285989,0
5080,304531,0
5081,137126,0
5081,150057,0
5081,179024,1
5081,180923,0
5081,188284,0
5081,289367,0
5082,58278,0
5082,162971,1
5082,165660,0
5082,332127,0
5083,82377,0
5083,111054,0
5083,139946,1
5083,159399,0
5084,76130,0
5084,92190,0
5084,106790,1
5084,141532,0
5084,159431,0
5084,162754,0
5084,180923,0
5084,193916,0
5085,60429,1
5085,149890,0
5085,165066,0
5085,230776,0
5086,68583,0
5086,74339,0
5086,130940,1
5086,150239,0
5086,151213,0
5086,152806,0
5087,14120,0
5087,87269,1
5087,140555,0
5087,152909,0
5087,153218,0
5087,205554,0
5088,93293,0
5088,111055,1
5088,147706,0
5089,129491,0
5089,137126,0
5089,173108,0
5089,306116,1
5090,18810,0
5090,238431,1
5090,262595,0
5091,65278,0
5091,83656,0
5091,86683,1
5091,173381,0
5091,182356,0
5091,234637,0
5091,285721,0
5091,298313,0
5091,308610,0
5092,45185,1
5092,54153,0
5092,61159,0
5092,89630,0
5092,121675,0
5092,139682,0
5092,152975,0
5092,170078,0
5092,285722,0
5093,220876,0
5093,250319,0
5093,281605,1
5093,316015,0
5094,33744,0
5094,93798,1
5094,149541,0
5095,14081,0
5095,15207,0
5095,35221,0
5095,91951,0
5095,95103,0
5095,174127,0
5095,228959,1
5095,258456,0
5096,167114,0
5096,330562,1
5097,54051,1
5097,150083,0
5097,211592,0
5097,228959,0
5097,235104,0
5097,288385,0
5098,9143,1
5098,9145,0
5098,81640,0
5098,81655,0
5098,85220,0
5098,124582,0
5098,140532,0
5098,216172,0
5099,49948,0
5099,87233,0
5099,143167,0
5099,158220,1
5099,184717,0
5099,259299,0
5099,284507,0
5099,287252,0
5100,12564,0
5100,55518,0
5100,61159,0
5100,69098,0
5100,85397,0
5100,88727,1
5100,104996,0
5100,288391,0
5101,149539,0
5101,156222,1
5101,257524,0
5101,270297,0
5101,282816,0
5102,44479,0
5102,125327,0
5102,176442,1
5102,221026,0
5103,38736,1
5103,111018,0
5103,158485,0
5103,324420,0
5104,42328,0
5104,116124,1
5104,150813,0
5104,173005,0
5104,235104,0
5104,302541,0
5105,74843,0
5105,149539,0
5105,195273,1
5106,33514,0
5106,47019,0
5106,70818,0
5106,140940,1
5106,154189,0
5106,211592,0
5107,29089,0
5107,36062,0
5107,44021,0
5107,103641,0
5107,124583,1
5107,135504,0
5107,135512,0
5107,175393,0
5108,39898,1
5108,63889,0
5108,111055,0
5109,140532,1
5109,212964,0
5109,221655,0
5109,230827,0
5109,252095,0
5109,308111,0
5110,11391,0
5110,76778,0
5110,80481,0
5110,129491,0
5110,198125,1
5110,201778,0
5111,142607,0
5111,146666,0
5111,155559,0
5111,231002,1
5112,5124,0
5112,23324,0
5112,95103,0
5112,168782,0
5112,179180,1
5112,184170,0
5112,190705,0
5112,243662,0
5112,289104,0
5113,43677,1
5113,85180,0
5113,100855,0
5113,226739,0
5114,37099,0
5114,324308,1
5114,327082,0
5115,41760,1
5115,198153,0
5115,202825,0
5115,307920,0
5116,19568,0
5116,132294,1
5116,220981,0
5116,304154,0
5117,135069,1
5117,171309,0
5117,182134,0
5117,209437,0
5117,235104,0
5117,328479,0
5118,95680,0
5118,97634,1
5118,154114,0
5118,172955,0
5118,212688,0
5119,115621,1
5119,198123,0
5119,232273,0
5119,304154,0
5120,64329,0
5120,122295,0
5120,122742,0
5120,174547,1
5120,321278,0
5120,324400,0
5121,61159,0
5121,67347,0
5121,153259,0
5121,268912,1
5122,24631,1
5122,89729,0
5122,198119,0
5122,202824,0
5123,43989,0
5123,58577,1
5123,96116,0
5123,133545,0
5123,152964,0
5123,153413,0
5123,193916,0
5123,211349,0
5123,211653,0
5123,289122,0
5124,57976,0
5124,77714,0
5124,85830,0
5124,150656,0
5124,178416,1
5124,199728,0
5125,111031,1
5125,167452,0
5125,208265,0
5125,269017,0
5126,171927,0
5126,206860,0
5126,303990,1
5127,33555,0
5127,43127,1
5127,50217,0
5127,50220,0
5127,75240,0
5127,82929,0
