ad_id,document_id,campaign_id,advertiser_id
31090,453301,4095,1878
31091,860771,1689,985
31092,518717,4140,1876
31093,518717,4140,1876
31094,518717,4140,1876
31095,518717,4140,1876
31096,518717,4140,1876
31097,518717,4141,1876
31098,518717,4142,1876
31099,518717,4143,1876
31100,518717,4143,1876
31101,860789,3754,2264
31102,860811,4658,1954
31103,860811,4658,1954
31104,860809,203,229
31105,593052,4657,1227
31106,593052,4657,1227
31107,593052,4657,1227
31108,860830,3238,1696
31109,860831,3238,1696
31110,860841,2061,1233
31111,860770,2574,535
31112,860880,3494,985
31113,860835,3494,985
31114,860837,3494,985
31115,860834,3494,985
31116,653541,4160,1876
31117,653541,4161,1876
31118,653541,4161,1876
31119,653541,4162,1876
31120,653541,4163,1876
31121,653536,4163,1876
31122,453295,4151,1876
31123,453295,4151,1876
31124,453295,4151,1876
31125,453295,4151,1876
31126,453295,4151,1876
31127,453295,4153,1876
31128,453295,4152,1876
31129,453295,4152,1876
31130,860899,3238,1696
31131,453295,4154,1876
31132,453295,4154,1876
31133,453295,4154,1876
31134,850621,4522,1881
31135,850621,4522,1881
31136,850621,4522,1881
31137,850621,4522,1881
31138,850621,4522,1881
31139,850621,4522,1881
31140,850621,4522,1881
31141,850621,4522,1881
31142,850621,4522,1881
31143,850621,4522,1881
31144,850621,4522,1881
31145,850621,4522,1881
31146,850621,4522,1881
31147,850621,4522,1881
31148,850621,4522,1881
31149,850621,4522,1881
31150,850621,4522,1881
31151,850621,4522,1881
31152,850621,4522,1881
31153,850621,4522,1881
31154,850621,4522,1881
31155,850621,4522,1881
31156,850621,4522,1881
31157,850621,4522,1881
31158,850621,4522,1881
31159,644540,4118,1878
31160,850621,4522,1881
31161,850621,4522,1881
31162,644540,4118,1878
31163,644540,4120,1878
31164,644540,4120,1878
31165,644540,4120,1878
31166,644540,4120,1878
31167,644540,4120,1878
31168,644540,4120,1878
31169,644540,4120,1878
31170,644540,4120,1878
31171,644540,4120,1878
31172,644540,4120,1878
31173,644540,4120,1878
31174,644540,4120,1878
31175,644540,4120,1878
31176,644540,4120,1878
31177,644540,4120,1878
31178,644540,4120,1878
31179,644540,4120,1878
31180,644540,4120,1878
31181,644540,4120,1878
31182,644540,4120,1878
31183,644540,4120,1878
31184,850621,4522,1881
31185,850621,4522,1881
31186,850621,4522,1881
31187,850621,4522,1881
31188,850621,4522,1881
31189,850621,4522,1881
31190,850621,4522,1881
31191,850621,4522,1881
31192,850621,4522,1881
31193,850621,4522,1881
31194,644540,4120,1878
31195,644540,4120,1878
31196,644540,4120,1878
31197,644540,4120,1878
31198,644540,4120,1878
31199,644540,4120,1878
31200,644540,4120,1878
31201,644540,4120,1878
31202,644540,4120,1878
31203,644540,4120,1878
31204,644540,4120,1878
31205,644540,4120,1878
31206,644540,4120,1878
31207,644540,4120,1878
31208,644540,4120,1878
31209,644540,4120,1878
31210,644540,4120,1878
31211,644540,4120,1878
31212,644540,4120,1878
31213,644540,4120,1878
31214,644540,4120,1878
31215,644540,4120,1878
31216,644540,4120,1878
31217,644540,4120,1878
31218,644540,4120,1878
31219,644540,4120,1878
31220,644540,4120,1878
31221,644540,4120,1878
31222,644540,4120,1878
31223,644540,4120,1878
31224,644540,4120,1878
31225,644540,4120,1878
31226,644540,4120,1878
31227,644540,4120,1878
31228,644540,4120,1878
31229,644540,4120,1878
31230,644540,4120,1878
31231,644540,4119,1878
31232,644540,4119,1878
31233,644540,4119,1878
31234,644540,4119,1878
31235,644540,4119,1878
31236,644540,4119,1878
31237,644540,4119,1878
31238,644540,4119,1878
31239,644540,4119,1878
31240,644540,4119,1878
31241,644540,4119,1878
31242,644540,4119,1878
31243,644540,4122,1878
31244,644540,4122,1878
31245,644540,4122,1878
31246,644540,4122,1878
31247,644540,4122,1878
31248,644540,4122,1878
31249,850621,4523,1881
31250,850621,4523,1881
31251,850621,4523,1881
31252,850621,4523,1881
31253,850621,4523,1881
31254,850621,4523,1881
31255,850621,4523,1881
31256,850621,4523,1881
31257,850621,4523,1881
31258,850621,4523,1881
31259,850621,4523,1881
31260,850621,4523,1881
31261,850621,4523,1881
31262,850621,4523,1881
31263,850621,4523,1881
31264,850621,4523,1881
31265,850621,4523,1881
31266,850621,4523,1881
31267,850621,4523,1881
31268,850621,4523,1881
31269,850621,4523,1881
31270,850621,4523,1881
31271,850621,4523,1881
31272,850621,4523,1881
31273,850621,4523,1881
31274,850621,4523,1881
31275,849426,4424,1919
31276,860938,564,336
31277,860913,236,142
31278,860956,329,425
31279,858814,2258,535
31280,372713,3429,535
31281,648271,3429,535
31282,860724,3429,535
31283,858827,3429,535
31284,858814,3429,535
31285,857858,4557,215
31286,857858,4557,215
31287,257734,4659,172
31288,860994,3427,1027
31289,469489,4660,172
31290,850669,4661,1955
31291,850669,4661,1955
31292,850669,4661,1955
31293,861031,3238,1696
31294,861030,3238,1696
31295,861045,245,232
31296,699398,3609,1667
31297,699398,3609,1667
31298,699398,3609,1667
31299,699398,3609,1667
31300,699398,3609,1667
31301,699398,3609,1667
31302,699398,3609,1667
31303,699398,3609,1667
31304,699398,3609,1667
31305,699398,3609,1667
31306,699398,3609,1667
31307,699398,3609,1667
31308,699398,3609,1667
31309,699398,3609,1667
31310,699398,3609,1667
31311,699398,3609,1667
31312,699398,3609,1667
31313,699398,3609,1667
31314,699398,3609,1667
31315,699398,3609,1667
31316,699398,3609,1667
31317,699398,3609,1667
31318,699398,3609,1667
31319,699398,3609,1667
31320,699398,3609,1667
31321,699398,3609,1667
31322,699398,3610,1667
31323,861009,4661,1955
31324,861009,4661,1955
31325,861009,4661,1955
31326,861009,4661,1955
31327,469489,4662,172
31328,699398,3611,1667
31329,699398,3611,1667
31330,469489,4664,172
31331,469489,4664,172
31332,861009,4661,1955
31333,861100,4663,1268
31334,861009,4661,1955
31335,469489,4665,172
31336,469489,4665,172
31337,861126,3238,1696
31338,861125,3238,1696
31339,750807,1943,21
31340,861092,776,784
31341,861168,1472,36
31342,861184,4666,92
31343,861184,4666,92
31344,861187,3238,1696
31345,861226,4669,1713
31346,861241,4667,268
31347,861241,4667,268
31348,861241,4667,268
31349,861241,4667,268
31350,861241,4667,268
31351,861241,4667,268
31352,861241,4667,268
31353,861257,1458,1133
31354,734847,646,1439
31355,734847,646,1439
31356,734847,646,1439
31357,845178,1643,192
31358,788850,4410,1067
31359,788850,4410,1067
31360,861325,998,988
31361,861376,4672,1229
31362,861425,1097,1063
31363,861425,1097,1063
31364,860689,613,693
31365,861439,603,680
31366,861440,3813,712
31367,861466,4673,1774
31368,850127,4674,1598
31369,861470,2364,1516
31370,861482,656,2251
31371,861483,2949,2177
31372,861483,3684,2177
31373,861484,3684,2177
31374,861493,3924,2179
31375,694173,3583,1347
31376,694173,3583,1347
31377,694173,3583,1347
31378,694173,3233,1347
31379,694173,3233,1347
31380,861569,4676,1227
31381,861569,4676,1227
31382,861569,4676,1227
31383,861571,996,985
31384,861583,539,415
31385,861599,2250,985
31386,673344,4678,1347
31387,673344,4678,1347
31388,673344,4678,1347
31389,673344,4678,1347
31390,673344,4678,1347
31391,673344,4678,1347
31392,673344,4678,1347
31393,673344,4678,1347
31394,673344,4678,1347
31395,673344,4678,1347
31396,673344,4678,1347
31397,673344,4678,1347
31398,673344,4678,1347
31399,673344,4678,1347
31400,673344,4678,1347
31401,673344,4678,1347
31402,673344,4678,1347
31403,673344,4678,1347
31404,673344,4678,1347
31405,861609,250,369
31406,673344,4678,1347
31407,861184,4666,92
31408,861184,4666,92
31409,861184,4666,92
31410,861626,2958,985
31411,861617,430,505
31412,700510,200,5
31413,700510,200,5
31414,861640,643,483
31415,861645,4679,1913
31416,861657,4680,1913
31417,861670,4682,1913
31418,753826,4683,1953
31419,753826,4683,1953
31420,753826,4683,1953
31421,753826,4683,1953
31422,753826,4683,1953
31423,753826,4683,1953
31424,753826,4683,1953
31425,753826,4683,1953
31426,753826,4683,1953
31427,753826,4683,1953
31428,861668,4681,1721
31429,832046,4364,2177
31430,858295,4364,2177
31431,824387,1910,579
31432,824387,1914,579
31433,861739,4684,1934
31434,861749,4684,1934
31435,861750,4684,1934
31436,861751,4684,1934
31437,861752,4684,1934
31438,861754,4684,1934
31439,861753,4684,1934
31440,861755,4684,1934
31441,860458,4685,1037
31442,861801,29,46
31443,861818,157,45
31444,774148,4687,1721
31445,861821,157,45
31446,774148,4687,1721
31447,774148,4687,1721
31448,774148,4687,1721
31449,774148,4687,1721
31450,861827,1293,361
31451,860920,28,45
31452,861831,1293,361
31453,860458,4685,1037
31454,861856,258,232
31455,861856,245,232
31456,861921,4688,1983
31457,861921,4688,1983
31458,861921,4688,1983
31459,861921,4688,1983
31460,861921,4688,1983
31461,861921,4688,1983
31462,861935,748,36
31463,861958,4689,265
31464,861959,4689,265
31465,861960,4689,265
31466,861961,4689,265
31467,861972,4690,265
31468,821627,3726,1634
31469,821627,3726,1634
31470,861980,4691,265
31471,858068,4692,1635
31472,861985,29,46
31473,858068,4692,1635
31474,828396,3840,1634
31475,861548,4693,1635
31476,861548,4693,1635
31477,862004,4695,1676
31478,862011,4696,1676
31479,862012,4696,1676
31480,791123,3335,1635
31481,862033,4698,1676
31482,862034,4698,1676
31483,800868,3472,1637
31484,800868,3472,1637
31485,789541,3329,1637
31486,753443,4699,1347
31487,753443,4699,1347
31488,753443,4699,1347
31489,753443,4699,1347
31490,753443,4699,1347
31491,753443,4699,1347
31492,753443,4699,1347
31493,753443,4699,1347
31494,753443,4699,1347
31495,753443,4699,1347
31496,753443,4699,1347
31497,753443,4699,1347
31498,753443,4699,1347
31499,753443,4699,1347
31500,753443,4699,1347
31501,753443,4699,1347
31502,753443,4699,1347
31503,862180,3813,712
31504,862182,1317,481
31505,862200,3238,1696
31506,862210,566,662
31507,862258,3813,712
31508,862269,515,415
31509,862269,538,415
31510,862268,724,377
31511,862273,4703,1987
31512,862288,343,94
31513,862373,2422,696
31514,861922,4704,1983
31515,861922,4704,1983
31516,861922,4704,1983
31517,861922,4704,1983
31518,861922,4704,1983
31519,861922,4704,1983
31520,861922,4704,1983
31521,862437,4705,1983
31522,862437,4705,1983
31523,862437,4705,1983
31524,861924,4706,1983
31525,861924,4706,1983
31526,861924,4706,1983
31527,861924,4706,1983
31528,861923,4708,1983
31529,861923,4708,1983
31530,861923,4708,1983
31531,862453,4709,1983
31532,858117,4567,308
31533,646500,2035,308
31534,646478,2033,308
31535,862471,2481,1540
31536,862505,1090,1027
31537,862505,3427,1027
31538,862576,1090,1027
31539,862584,3813,712
31540,445422,1046,823
31541,445422,1048,823
31542,684788,2245,823
31543,378121,1022,823
31544,862249,889,860
31545,862251,889,860
31546,862250,889,860
31547,862253,889,860
31548,862252,889,860
31549,841210,4075,823
31550,862650,4711,1713
31551,862652,3813,712
31552,861595,4712,1786
31553,856860,4713,1786
31554,856860,4713,1786
31555,856860,4713,1786
31556,856860,4713,1786
31557,856860,4713,1786
31558,856860,4713,1786
31559,856860,4713,1786
31560,856860,4713,1786
31561,862664,4714,1750
31562,862664,4714,1750
31563,862664,4714,1750
31564,862664,4714,1750
31565,862664,4714,1750
31566,862664,4714,1750
31567,862676,4715,1750
31568,862676,4715,1750
31569,862676,4715,1750
31570,862676,4715,1750
31571,862676,4715,1750
31572,862676,4715,1750
31573,862676,4715,1750
31574,862676,4715,1750
31575,862676,4715,1750
31576,862695,1946,415
31577,862784,551,162
31578,862847,3264,1715
31579,862872,2364,1516
31580,776783,4500,1331
31581,862952,3813,712
31582,862989,4500,1331
31583,862993,4500,1331
31584,862990,4500,1331
31585,378121,1022,823
31586,863024,378,488
31587,445422,1046,823
31588,395531,906,823
31589,395531,906,823
31590,395531,906,823
31591,823402,3740,823
31592,823402,3740,823
31593,823402,3740,823
31594,863038,3494,985
31595,863039,4013,1886
31596,863041,3813,712
31597,863052,1976,1079
31598,684788,2245,823
31599,863068,2056,1427
31600,863069,2868,1623
31601,863074,1383,1171
31602,863091,598,345
31603,820826,4718,1778
31604,863121,4071,1898
31605,751144,2956,1445
31606,751144,2956,1445
31607,863114,237,142
31608,863157,4720,1755
31609,863157,4720,1755
31610,863157,4720,1755
31611,863157,4720,1755
31612,863157,4720,1755
31613,863157,4720,1755
31614,863157,4720,1755
31615,863157,4720,1755
31616,863157,4720,1755
31617,863157,4720,1755
31618,863157,4720,1755
31619,863174,4220,695
31620,863135,4719,1778
31621,863195,4721,1755
31622,861184,4666,92
31623,863204,2958,985
31624,861184,4666,92
31625,394511,2830,1486
31626,863195,4721,1755
31627,863195,4721,1755
31628,863195,4721,1755
31629,863195,4721,1755
31630,863195,4721,1755
31631,863195,4721,1755
31632,863195,4721,1755
31633,863195,4721,1755
31634,863195,4721,1755
31635,863195,4721,1755
31636,863195,4721,1755
31637,863195,4721,1755
31638,863195,4721,1755
31639,863195,4721,1755
31640,862416,28,45
31641,861763,28,45
31642,860680,28,45
31643,863231,69,8
31644,863283,2958,985
31645,863305,2061,1233
31646,863305,1514,1233
31647,863273,738,716
31648,863321,1514,1233
31649,861483,3684,2177
31650,863361,3924,2179
31651,863370,3923,2176
31652,819748,3460,1772
31653,863367,544,621
31654,861009,4723,1955
31655,861009,4723,1955
31656,861009,4723,1955
31657,861009,4723,1955
31658,861494,4716,2179
31659,863465,3655,1822
31660,863445,821,579
31661,826444,3810,798
31662,826444,3810,798
31663,850069,4432,215
31664,850069,4432,215
31665,850069,4432,215
31666,850069,4432,215
31667,850069,4432,215
31668,850069,4432,215
31669,850069,4432,215
31670,850069,4432,215
31671,850069,4432,215
31672,850069,4432,215
31673,850069,4432,215
31674,850069,4432,215
31675,850069,4432,215
31676,850069,4432,215
31677,850069,4432,215
31678,850069,4432,215
31679,863542,4729,1685
31680,863551,4730,1685
31681,863551,4730,1685
31682,863551,4730,1685
31683,863551,4730,1685
31684,863551,4730,1685
31685,863551,4730,1685
31686,863551,4730,1685
31687,863551,4730,1685
31688,863551,4730,1685
31689,863551,4730,1685
31690,863551,4730,1685
31691,863551,4730,1685
31692,863551,4730,1685
31693,796747,3305,1726
31694,796751,3305,1726
31695,796752,3305,1726
31696,796753,3305,1726
31697,863518,779,672
31698,753745,1943,21
31699,863576,4733,1244
31700,863576,4733,1244
31701,863601,37,63
31702,863578,37,63
31703,861226,4669,1713
31704,863615,29,46
31705,457991,4076,992
31706,863563,245,232
31707,156477,4727,295
31708,156477,4727,295
31709,156477,4727,295
31710,156477,4727,295
31711,156477,4727,295
31712,156477,4727,295
31713,156477,4727,295
31714,156477,4727,295
31715,156477,4727,295
31716,156477,4727,295
31717,156477,4727,295
31718,156477,4727,295
31719,156477,4727,295
31720,156477,4727,295
31721,673344,4734,1347
31722,673344,4734,1347
31723,673344,4734,1347
31724,457991,4079,992
31725,457991,4079,992
31726,673344,4734,1347
31727,673344,4734,1347
31728,673344,4734,1347
31729,673344,4734,1347
31730,673344,4734,1347
31731,863640,4735,295
31732,863640,4735,295
31733,863640,4735,295
31734,863640,4735,295
31735,863647,2958,985
31736,673344,4734,1347
31737,673344,4734,1347
31738,673344,4734,1347
31739,673344,4734,1347
31740,673344,4734,1347
31741,673344,4734,1347
31742,673344,4734,1347
31743,673344,4734,1347
31744,673344,4734,1347
31745,673344,4734,1347
31746,863640,4736,295
31747,863640,4736,295
31748,356617,4728,295
31749,356617,4728,295
31750,356617,4728,295
31751,356617,4728,295
31752,356617,4728,295
31753,356617,4728,295
31754,356617,4728,295
31755,356617,4728,295
31756,356617,4728,295
31757,356617,4728,295
31758,356617,4728,295
31759,356617,4728,295
31760,356617,4728,295
31761,356617,4728,295
31762,356617,4728,295
31763,673344,4734,1347
31764,673344,4734,1347
31765,673344,4734,1347
31766,673344,4734,1347
31767,673344,4734,1347
31768,863658,4737,1268
31769,863658,4737,1268
31770,39093,4732,24
31771,863662,4067,1448
31772,863660,4067,1448
31773,863661,4067,1448
31774,863663,4067,1448
31775,863664,4067,1448
31776,863665,4067,1448
31777,863666,4067,1448
31778,863667,4067,1448
31779,863668,4067,1448
31780,863669,4067,1448
31781,863671,4067,1448
31782,863670,4067,1448
31783,863673,4067,1448
31784,863672,4067,1448
31785,863655,543,621
31786,863575,779,672
31787,863696,1458,1133
31788,863705,4738,1439
31789,847142,4539,1646
31790,858917,4747,1665
31791,858918,4747,1665
31792,858919,4747,1665
31793,858920,4747,1665
31794,858917,4747,1665
31795,858918,4747,1665
31796,858919,4747,1665
31797,858920,4747,1665
31798,858917,4747,1665
31799,858918,4747,1665
31800,858919,4747,1665
31801,858920,4747,1665
31802,858917,4748,1665
31803,858918,4748,1665
31804,858919,4748,1665
31805,858920,4748,1665
31806,858917,4748,1665
31807,858918,4748,1665
31808,858920,4748,1665
31809,858919,4748,1665
31810,858920,4748,1665
31811,863756,4749,1439
31812,858917,4750,1665
31813,858920,4750,1665
31814,858967,4750,1665
31815,819561,3664,1820
31816,858974,4751,1665
31817,849962,4430,215
31818,849962,4430,215
31819,849962,4430,215
31820,849962,4430,215
31821,849962,4430,215
31822,849962,4430,215
31823,849962,4430,215
31824,849962,4430,215
31825,849962,4430,215
31826,849962,4430,215
31827,159912,355,150
31828,159912,355,150
31829,159912,355,150
31830,849962,4430,215
31831,849962,4430,215
31832,849962,4430,215
31833,849962,4430,215
31834,849962,4430,215
31835,863825,730,354
31836,222426,454,150
31837,222426,454,150
31838,133183,493,150
31839,863796,4752,1665
31840,858975,4752,1665
31841,863796,4752,1665
31842,863855,4752,1665
31843,863855,4753,1665
31844,863855,4753,1665
31845,863796,4753,1665
31846,863854,4753,1665
31847,863855,4753,1665
31848,863796,4753,1665
31849,354394,735,150
31850,858974,4754,1665
31851,858968,4754,1665
31852,858974,4754,1665
31853,863854,4754,1665
31854,858974,4754,1665
31855,863879,2422,696
31856,863919,998,988
31857,863962,730,354
31858,863952,613,693
31859,864005,3813,712
31860,864007,3684,2177
31861,864018,3925,2178
31862,864020,3925,2178
31863,864029,2364,1516
31864,864071,4556,121
31865,864071,4556,121
31866,864071,4556,121
31867,864073,4556,121
31868,864073,4556,121
31869,864073,4556,121
31870,864084,1383,1171
31871,748941,3459,1193
31872,864140,656,2251
31873,864179,3232,35
31874,864257,4739,1613
31875,864259,4739,1613
31876,619599,4755,1347
31877,864262,4739,1613
31878,864259,4743,1613
31879,864262,4743,1613
31880,619599,4755,1347
31881,864264,4739,1613
31882,864277,4743,1613
31883,864277,4739,1613
31884,864279,4743,1613
31885,864312,4740,1613
31886,863290,4744,1613
31887,864312,4744,1613
31888,864312,4744,1613
31889,864323,4745,1613
31890,864323,4741,1613
31891,864323,4741,1613
31892,864323,4741,1613
31893,864323,4741,1613
31894,864323,4741,1613
31895,864323,4741,1613
31896,864323,4741,1613
31897,864334,4742,1613
31898,864334,4742,1613
31899,864334,4742,1613
31900,864334,4742,1613
31901,864334,4742,1613
31902,864334,4742,1613
31903,864334,4742,1613
31904,864334,4742,1613
31905,419629,4758,171
31906,419629,4758,171
31907,864344,4759,1775
31908,864344,4759,1775
31909,850682,4760,1145
31910,850000,4760,1145
31911,864381,4741,1613
31912,864381,4741,1613
31913,864381,4741,1613
31914,864381,4741,1613
31915,864381,4741,1613
31916,864382,4741,1613
31917,864382,4741,1613
31918,864382,4741,1613
31919,864385,4741,1613
31920,864384,4740,1613
31921,864385,4741,1613
31922,864385,4741,1613
31923,864385,4741,1613
31924,864387,4741,1613
31925,864389,4741,1613
31926,864391,4741,1613
31927,864393,4741,1613
31928,864393,4741,1613
31929,864393,4741,1613
31930,864393,4741,1613
31931,864393,4741,1613
31932,864397,4741,1613
31933,864397,4741,1613
31934,864397,4741,1613
31935,864397,4741,1613
31936,864400,4741,1613
31937,864400,4741,1613
31938,864400,4741,1613
31939,864400,4741,1613
31940,864380,4744,1613
31941,864402,4741,1613
31942,864402,4741,1613
31943,864402,4741,1613
31944,864402,4741,1613
31945,864402,4741,1613
31946,864402,4741,1613
31947,864402,4741,1613
31948,864402,4741,1613
31949,864405,4741,1613
31950,864407,4741,1613
31951,864407,4741,1613
31952,864407,4741,1613
31953,864407,4741,1613
31954,864407,4741,1613
31955,864407,4741,1613
31956,864407,4741,1613
31957,864407,4741,1613
31958,864386,4744,1613
31959,864381,4745,1613
31960,864382,4745,1613
31961,864382,4745,1613
31962,864385,4745,1613
31963,864412,4742,1613
31964,864412,4742,1613
31965,864412,4742,1613
31966,864391,4745,1613
31967,864412,4742,1613
31968,864417,4742,1613
31969,864417,4742,1613
31970,864417,4742,1613
31971,864417,4742,1613
31972,864417,4742,1613
31973,812390,3351,992
31974,864417,4742,1613
31975,864417,4742,1613
31976,812390,3351,992
31977,864417,4742,1613
31978,864393,4745,1613
31979,864417,4742,1613
31980,864419,4742,1613
31981,864419,4742,1613
31982,864419,4742,1613
31983,864419,4742,1613
31984,864420,4742,1613
31985,812390,3351,992
31986,864420,4742,1613
31987,864397,4745,1613
31988,864397,4745,1613
31989,864420,4742,1613
31990,864397,4745,1613
31991,864420,4742,1613
31992,864400,4745,1613
31993,864422,4742,1613
31994,864400,4745,1613
31995,864422,4742,1613
31996,864422,4742,1613
31997,864400,4745,1613
31998,864422,4742,1613
31999,864400,4745,1613
32000,864400,4745,1613
32001,864422,4742,1613
32002,864422,4742,1613
32003,864400,4745,1613
32004,864400,4745,1613
32005,864400,4745,1613
32006,864400,4745,1613
32007,864422,4742,1613
32008,864400,4745,1613
32009,864425,4742,1613
32010,864425,4742,1613
32011,864425,4742,1613
32012,864425,4742,1613
32013,864425,4742,1613
32014,864425,4742,1613
32015,864425,4742,1613
32016,864425,4742,1613
32017,864427,4742,1613
32018,864427,4742,1613
32019,864427,4742,1613
32020,864427,4742,1613
32021,864405,4745,1613
32022,864427,4742,1613
32023,864427,4742,1613
32024,864427,4742,1613
32025,864428,4742,1613
32026,864430,4742,1613
32027,864430,4742,1613
32028,864430,4742,1613
32029,864430,4742,1613
32030,864430,4742,1613
32031,864431,4762,1268
32032,864430,4742,1613
32033,864434,4742,1613
32034,864434,4742,1613
32035,864434,4742,1613
32036,864436,4742,1613
32037,864436,4742,1613
32038,864436,4742,1613
32039,864436,4742,1613
32040,864436,4742,1613
32041,864438,4742,1613
32042,864438,4742,1613
32043,864438,4742,1613
32044,864438,4742,1613
32045,864438,4742,1613
32046,864438,4742,1613
32047,864438,4742,1613
32048,864438,4742,1613
32049,864440,4742,1613
32050,864440,4742,1613
32051,864440,4742,1613
32052,864440,4742,1613
32053,864440,4742,1613
32054,864440,4742,1613
32055,864441,4742,1613
32056,864441,4742,1613
32057,864441,4742,1613
32058,864443,4742,1613
32059,864443,4742,1613
32060,864443,4742,1613
32061,864443,4742,1613
32062,864443,4742,1613
32063,864420,4746,1613
32064,864420,4746,1613
32065,864449,3753,2264
32066,864456,4765,752
32067,864456,4765,752
32068,864456,4765,752
32069,864456,4765,752
32070,864456,4765,752
32071,864456,4765,752
32072,864456,4765,752
32073,864456,4765,752
32074,864456,4765,752
32075,864456,4765,752
32076,864456,4765,752
32077,864456,4765,752
32078,864456,4765,752
32079,864456,4765,752
32080,864456,4765,752
32081,864456,4765,752
32082,864456,4765,752
32083,864456,4765,752
32084,864456,4765,752
32085,864456,4765,752
32086,864456,4765,752
32087,864456,4765,752
32088,864456,4765,752
32089,864456,4765,752
32090,864456,4765,752
32091,864456,4765,752
32092,864456,4765,752
32093,864456,4765,752
32094,864456,4765,752
32095,864456,4765,752
32096,864456,4765,752
32097,864456,4765,752
32098,864456,4765,752
32099,864456,4765,752
32100,864456,4765,752
32101,864497,3494,985
32102,864504,1689,985
32103,864505,3238,1696
32104,864517,2958,985
32105,802200,2705,992
32106,802200,2705,992
32107,802200,2705,992
32108,864519,2263,992
32109,864519,2263,992
32110,802200,2705,992
32111,802200,2705,992
32112,802200,2705,992
32113,802200,2705,992
32114,802200,2705,992
32115,864539,3238,1696
32116,864540,3238,1696
32117,864545,3494,985
32118,856011,1903,505
32119,864577,37,63
32120,863705,4738,1439
32121,864530,431,505
32122,864588,1514,1233
32123,864600,3754,2264
32124,864600,3753,2264
32125,864530,506,505
32126,864463,28,45
32127,864468,28,45
32128,864065,28,45
32129,864628,1210,397
32130,825376,2703,992
32131,864703,3238,1696
32132,864702,3238,1696
32133,864705,3238,1696
32134,864704,3238,1696
32135,706223,1841,580
32136,706223,1840,580
32137,707295,2602,1527
32138,687873,4168,1879
32139,687873,4168,1879
32140,687873,4168,1879
32141,687873,4168,1879
32142,687873,4168,1879
32143,687873,4168,1879
32144,687873,4168,1879
32145,687873,4168,1879
32146,687873,4168,1879
32147,687873,4168,1879
32148,687873,4168,1879
32149,687873,4168,1879
32150,687873,4168,1879
32151,687873,4168,1879
32152,687873,4168,1879
32153,687873,4168,1879
32154,687873,4168,1879
32155,687873,4168,1879
32156,687873,4168,1879
32157,687873,4168,1879
32158,687873,4168,1879
32159,687873,4168,1879
32160,687873,4168,1879
32161,687873,4168,1879
32162,687873,4168,1879
32163,687873,4168,1879
32164,687873,4168,1879
32165,687873,4168,1879
32166,687873,4168,1879
32167,687873,4168,1879
32168,687873,4168,1879
32169,687873,4168,1879
32170,687873,4168,1879
32171,687873,4168,1879
32172,687873,4168,1879
32173,687873,4168,1879
32174,687873,4168,1879
32175,687873,4168,1879
32176,687873,4168,1879
32177,687873,4168,1879
32178,687873,4168,1879
32179,687873,4168,1879
32180,687873,4168,1879
32181,687873,4168,1879
32182,687873,4168,1879
32183,687873,4168,1879
32184,687873,4168,1879
32185,687873,4168,1879
32186,687873,4168,1879
32187,687873,4168,1879
32188,687873,4168,1879
32189,687873,4168,1879
32190,687873,4168,1879
32191,687873,4168,1879
32192,687873,4168,1879
32193,687873,4168,1879
32194,687873,4168,1879
32195,687873,4168,1879
32196,687873,4169,1879
32197,687873,4169,1879
32198,687873,4169,1879
32199,687873,4169,1879
32200,687873,4169,1879
32201,687873,4169,1879
32202,687873,4169,1879
32203,687873,4169,1879
32204,687873,4169,1879
32205,687873,4169,1879
32206,687873,4169,1879
32207,687873,4169,1879
32208,687873,4169,1879
32209,687873,4169,1879
32210,687873,4169,1879
32211,687873,4169,1879
32212,687873,4169,1879
32213,687873,4169,1879
32214,687873,4169,1879
32215,687873,4169,1879
32216,687873,4169,1879
32217,687873,4169,1879
32218,687873,4169,1879
32219,687873,4169,1879
32220,687873,4169,1879
32221,687873,4169,1879
32222,687873,4169,1879
32223,687873,4169,1879
32224,687873,4169,1879
32225,687873,4169,1879
32226,687873,4169,1879
32227,687873,4169,1879
32228,687873,4169,1879
32229,687873,4169,1879
32230,687873,4169,1879
32231,687873,4169,1879
32232,687873,4169,1879
32233,687873,4169,1879
32234,687873,4169,1879
32235,687873,4169,1879
32236,687873,4169,1879
32237,687873,4169,1879
32238,687873,4169,1879
32239,687873,4169,1879
32240,687873,4169,1879
32241,687873,4169,1879
32242,687873,4169,1879
32243,687873,4169,1879
32244,687873,4169,1879
32245,687873,4169,1879
32246,687873,4169,1879
32247,687873,4169,1879
32248,687873,4169,1879
32249,687873,4169,1879
32250,687873,4169,1879
32251,687873,4169,1879
32252,687873,4169,1879
32253,687873,4169,1879
32254,687873,4169,1879
32255,687873,4169,1879
32256,687873,4169,1879
32257,687873,4169,1879
32258,687873,4169,1879
32259,687873,4169,1879
32260,687873,4169,1879
32261,687873,4169,1879
32262,687873,4169,1879
32263,687873,4169,1879
32264,687873,4169,1879
32265,687873,4169,1879
32266,687873,4169,1879
32267,687873,4169,1879
32268,687873,4169,1879
32269,687873,4169,1879
32270,687873,4169,1879
32271,687873,4169,1879
32272,687873,4169,1879
32273,687873,4169,1879
32274,687873,4169,1879
32275,687873,4169,1879
32276,687873,4169,1879
32277,687873,4169,1879
32278,687873,4169,1879
32279,687873,4169,1879
32280,687873,4169,1879
32281,687873,4169,1879
32282,687873,4169,1879
32283,687873,4169,1879
32284,687873,4169,1879
