document_id,source_id,publisher_id,publish_time
2017880,3,740,2016-06-16 10:00:00
1943702,3,740,2016-06-19 00:00:00
1884515,3,740,2016-06-15 00:00:00
1904743,3,740,2016-06-14 00:00:00
1897272,3,740,2016-06-08 00:00:00
2038455,3,740,2016-06-16 13:00:00
1977712,3,740,2016-06-19 00:00:00
2097444,3,740,
1909830,3,740,2016-06-14 00:00:00
1950344,3,740,2016-06-27 00:00:00
2067139,3,740,2016-07-02 00:00:00
1897121,3,740,2008-10-07 00:00:00
2038328,3,740,2016-06-12 00:00:00
1838078,3,740,2016-06-14 12:00:00
1950846,3,740,2016-06-26 00:00:00
1940505,3,740,2016-07-16 00:00:00
2057459,3,740,2016-06-16 17:00:00
1826028,3,740,2016-06-14 10:00:00
2026179,3,740,2016-06-16 11:00:00
1951037,3,740,2016-06-21 00:00:00
1910510,3,740,
2066923,3,740,2016-07-05 00:00:00
1977186,3,740,2016-06-15 20:00:00
1876069,3,740,
1951261,3,740,2016-06-19 00:00:00
1896784,3,740,2016-06-12 00:00:00
1951596,3,740,2016-06-17 00:00:00
1924496,3,740,2016-06-18 00:00:00
1846933,3,740,2016-06-15 00:00:00
2074983,3,740,2016-06-16 21:00:00
1976935,3,740,2016-06-15 20:00:00
1951801,3,740,2016-06-19 00:00:00
2075028,3,740,2016-06-26 00:00:00
1976871,3,740,2016-07-12 00:00:00
1976832,3,740,
1924642,3,740,2016-07-11 00:00:00
1991950,3,740,2016-07-30 00:00:00
1940087,3,740,2016-06-19 00:00:00
1852422,3,740,2016-06-14 15:00:00
2037879,3,740,2016-06-28 00:00:00
1852544,3,740,
1875168,3,740,2016-06-19 00:00:00
2015310,3,740,2016-06-16 09:00:00
1976535,3,740,2016-06-19 00:00:00
1992273,3,740,2015-11-13 00:00:00
1885347,3,740,2016-06-12 00:00:00
2057924,3,740,2016-06-16 17:00:00
2044401,3,740,2016-06-16 14:00:00
2051871,3,740,2016-06-16 16:00:00
2048326,3,740,2016-06-16 15:00:00
1939325,3,740,2016-06-15 13:00:00
1874094,3,740,2016-06-16 00:00:00
1981189,3,740,2016-06-15 21:00:00
2027340,3,740,2016-06-27 00:00:00
2095470,3,740,2016-06-17 06:00:00
1975579,3,740,2016-06-16 00:00:00
1885892,3,740,2016-06-12 00:00:00
2014235,3,740,2015-08-21 00:00:00
1925758,3,740,2016-06-15 11:00:00
2076277,3,740,2016-04-04 00:00:00
1873730,3,740,2016-06-19 00:00:00
1925787,3,740,2016-06-16 00:00:00
2013948,3,740,2016-06-16 09:00:00
1831774,3,740,2016-06-14 11:00:00
1975307,3,740,2016-06-27 00:00:00
2027633,3,740,2016-06-17 00:00:00
1993551,3,740,2016-06-15 00:00:00
1993627,3,740,2016-04-27 00:00:00
1938844,3,740,2016-06-18 00:00:00
1974754,3,740,2016-06-19 00:00:00
2013128,3,740,2016-06-15 00:00:00
2076911,3,740,2016-06-16 22:00:00
2058435,3,740,2016-06-16 17:00:00
1994141,3,740,2016-06-15 00:00:00
2094482,3,740,2016-06-16 00:00:00
2012956,3,740,2016-06-15 00:00:00
1938502,3,740,2016-06-15 13:00:00
2028297,3,740,2016-06-16 12:00:00
1890998,3,740,2016-05-27 00:00:00
1938288,3,740,2016-04-13 00:00:00
2028448,3,740,2016-06-16 12:00:00
2028672,3,740,2016-05-01 00:00:00
2058522,3,740,2016-06-16 17:00:00
1956432,3,740,2016-06-15 16:00:00
1994972,3,740,2016-04-30 00:00:00
1841555,3,740,2016-06-14 13:00:00
1972894,3,740,2016-06-16 00:00:00
1871072,3,740,2016-06-14 18:00:00
1870942,3,740,2016-06-15 00:00:00
1979675,3,740,2016-06-20 00:00:00
1972723,3,740,2016-06-15 19:00:00
1985606,3,740,2016-06-15 22:00:00
1870788,3,740,2016-06-14 18:00:00
1995665,3,740,2016-05-06 00:00:00
1957452,3,740,2016-06-15 16:00:00
1886948,3,740,2016-06-11 00:00:00
1972189,3,740,2016-06-01 00:00:00
1957647,3,740,2016-06-15 16:00:00
1869949,3,740,2016-06-19 00:00:00
1957957,3,740,2016-06-15 16:00:00
2064704,3,740,2016-06-16 18:00:00
1894046,3,740,2016-07-18 00:00:00
1906689,3,740,2016-06-14 00:00:00
1958260,3,740,2016-06-15 16:00:00
2010456,3,740,2016-06-19 00:00:00
1893930,3,740,2016-06-15 00:00:00
2044390,3,740,2016-06-16 14:00:00
1979995,3,740,2016-06-21 00:00:00
2045637,3,740,2016-06-19 00:00:00
1936879,3,740,2016-05-13 00:00:00
1856071,3,740,2016-06-14 15:00:00
1899878,3,740,2015-09-16 00:00:00
1971693,3,740,2016-06-18 00:00:00
2010111,3,740,2016-06-13 00:00:00
1958720,3,740,2016-07-21 00:00:00
1913621,3,740,
2059430,3,740,2016-06-16 17:00:00
1869088,3,740,
1887295,3,740,2016-06-11 00:00:00
1868738,3,740,2016-06-14 18:00:00
1996633,3,740,2015-06-27 00:00:00
1848227,3,740,2016-06-14 14:00:00
1856740,3,740,2016-06-18 00:00:00
1981775,3,740,2016-06-16 00:00:00
1887799,3,740,2016-01-23 00:00:00
1971126,3,740,2016-06-19 00:00:00
1936450,3,740,2015-08-29 00:00:00
1945073,3,740,2016-06-26 00:00:00
2064105,3,740,2016-06-16 18:00:00
2059796,3,740,2016-06-19 00:00:00
1997441,3,740,2015-08-02 00:00:00
1936265,3,740,
1839324,3,740,2016-06-14 13:00:00
1867426,3,740,2016-06-17 00:00:00
1935870,3,740,
1970195,3,740,2016-06-19 00:00:00
1857600,3,740,2016-06-15 00:00:00
1867014,3,740,2016-06-15 00:00:00
2090629,3,740,2016-06-16 00:00:00
1970015,3,740,2016-06-19 00:00:00
1983418,3,740,2016-06-15 22:00:00
1857867,3,740,2016-06-14 16:00:00
2090439,3,740,2016-06-16 00:00:00
1960948,3,740,2016-06-19 00:00:00
1969986,3,740,2016-06-15 18:00:00
1961314,3,740,2016-06-17 00:00:00
1998045,3,740,2016-06-12 00:00:00
1969936,3,740,2016-06-22 00:00:00
1969890,3,740,2015-08-02 00:00:00
2082296,3,740,2013-08-09 00:00:00
2082427,3,740,2016-05-21 00:00:00
1985701,3,740,2016-06-15 22:00:00
2070014,3,740,2016-06-17 00:00:00
1929335,3,740,2016-06-18 00:00:00
2082618,3,740,2015-08-10 00:00:00
1929590,3,740,2016-06-15 11:00:00
1961664,3,740,2016-06-15 17:00:00
1998509,3,740,
1912133,3,740,2016-03-22 00:00:00
1935265,3,740,2016-06-15 12:00:00
1935228,3,740,2016-06-16 00:00:00
1847503,3,740,2016-06-14 14:00:00
1888487,3,740,2016-06-08 00:00:00
1839786,3,740,2016-06-14 13:00:00
1962185,3,740,2016-06-15 17:00:00
1903709,3,740,2015-06-28 00:00:00
1934631,3,740,2016-06-22 00:00:00
2063039,3,740,
1889130,3,740,2016-06-14 23:00:00
1999570,3,740,2016-06-15 00:00:00
1859668,3,740,
2033867,3,740,2016-06-16 13:00:00
1906467,3,740,2016-06-14 00:00:00
1999868,3,740,2016-06-14 00:00:00
2005999,3,740,2016-06-15 00:00:00
1845330,3,740,
1934543,3,740,2016-01-05 00:00:00
2005876,3,740,2016-06-13 00:00:00
1963513,3,740,2016-06-19 00:00:00
1979875,3,740,2016-06-15 21:00:00
1963596,3,740,2016-06-16 00:00:00
2084000,3,740,2016-01-12 00:00:00
1931109,3,740,2016-06-16 00:00:00
1916032,3,740,2016-06-13 00:00:00
1833465,3,740,2016-06-14 12:00:00
1963681,3,740,2016-06-15 17:00:00
1889806,3,740,
2031493,3,740,2016-06-15 00:00:00
2000867,3,740,2016-06-08 00:00:00
2088130,3,740,2016-03-16 00:00:00
1844913,3,740,2016-06-15 00:00:00
1979442,3,740,2016-06-15 21:00:00
2087774,3,740,2016-04-28 00:00:00
1864301,3,740,2016-07-17 00:00:00
1964360,3,740,2016-06-15 17:00:00
1861059,3,740,2016-06-18 00:00:00
2087649,3,740,2016-06-17 01:00:00
2061318,3,740,2016-06-16 17:00:00
1964386,3,740,2016-06-26 00:00:00
1890139,3,740,
1964397,3,740,
1861165,3,740,2016-07-27 00:00:00
2005094,3,740,2016-02-13 00:00:00
2004994,3,740,2016-04-17 00:00:00
2031632,3,740,2016-06-16 12:00:00
2046045,3,740,2016-06-16 15:00:00
1966825,3,740,2016-06-15 18:00:00
1966793,3,740,2016-06-15 18:00:00
2085122,3,740,2015-07-03 00:00:00
1891540,3,740,2016-06-13 00:00:00
2043927,3,740,2016-06-16 14:00:00
2002226,3,740,2016-01-07 00:00:00
2002414,3,740,2016-06-16 06:00:00
1966561,3,740,2016-06-15 18:00:00
2002553,3,740,2016-02-28 00:00:00
1861836,3,740,2016-06-14 16:00:00
1828962,3,740,2016-06-14 11:00:00
2032781,3,740,2016-06-17 00:00:00
1931871,3,740,2016-06-18 00:00:00
1906131,3,740,2016-06-15 06:00:00
1863085,3,740,2016-06-15 00:00:00
1862065,3,740,2016-06-19 00:00:00
1890900,3,740,2016-06-15 00:00:00
862454,3,740,2015-09-21 00:00:00
921334,3,740,2015-10-29 16:00:00
950272,3,740,2015-11-16 00:00:00
793272,3,740,2015-07-25 00:00:00
860224,3,740,2016-04-25 00:00:00
860229,3,740,2015-09-19 00:00:00
950309,3,740,2015-11-16 00:00:00
954290,3,740,2016-07-10 00:00:00
791297,3,740,2016-01-22 00:00:00
865827,3,740,2015-09-27 00:00:00
954261,3,740,2015-11-18 00:00:00
954232,3,740,2015-12-06 00:00:00
860256,3,740,2015-10-31 00:00:00
954227,3,740,2015-12-22 00:00:00
954223,3,740,2015-11-20 00:00:00
860274,3,740,2016-06-26 00:00:00
954222,3,740,2015-11-17 15:00:00
860276,3,740,2015-09-16 19:00:00
832306,3,740,2015-08-25 00:00:00
860284,3,740,2015-10-26 00:00:00
924720,3,740,2015-11-08 00:00:00
930602,3,740,2015-11-03 15:00:00
894873,3,740,2015-10-10 00:00:00
791329,3,740,2013-07-17 00:00:00
954191,3,740,2015-11-21 00:00:00
930591,3,740,2015-11-03 15:00:00
968410,3,740,2016-07-30 00:00:00
860323,3,740,2015-10-25 00:00:00
860325,3,740,2015-09-19 00:00:00
831033,3,740,2015-08-24 00:00:00
860336,3,740,2016-06-25 00:00:00
815817,3,740,2015-08-08 10:00:00
907099,3,740,2015-10-19 16:00:00
828127,3,740,2015-08-21 00:00:00
821796,3,740,2016-05-31 00:00:00
832255,3,740,2015-08-25 00:00:00
828128,3,740,2016-06-09 00:00:00
860372,3,740,2015-10-30 00:00:00
832227,3,740,2016-01-25 00:00:00
865759,3,740,2015-09-24 00:00:00
828162,3,740,2016-03-07 00:00:00
865748,3,740,2016-02-12 00:00:00
894815,3,740,2016-01-14 00:00:00
828172,3,740,2015-10-29 00:00:00
798170,3,740,2015-09-08 00:00:00
800286,3,740,2015-10-24 00:00:00
921618,3,740,2016-02-04 00:00:00
793223,3,740,2015-07-28 00:00:00
832140,3,740,2015-08-24 18:00:00
828190,3,740,2015-12-31 00:00:00
860657,3,740,2015-09-17 10:00:00
832077,3,740,2016-01-28 00:00:00
822057,3,740,2015-08-14 10:00:00
860784,3,740,2015-10-13 00:00:00
860791,3,740,2015-09-17 11:00:00
832015,3,740,2016-02-02 00:00:00
860812,3,740,2015-09-17 12:00:00
860813,3,740,2015-09-17 12:00:00
832002,3,740,2015-09-13 00:00:00
831992,3,740,2016-01-09 00:00:00
831975,3,740,2015-10-31 00:00:00
831970,3,740,2016-03-26 00:00:00
860890,3,740,2015-09-20 00:00:00
860915,3,740,2015-09-20 00:00:00
860931,3,740,2015-12-07 00:00:00
894635,3,740,2015-11-05 00:00:00
831913,3,740,2015-08-24 15:00:00
875296,3,740,2016-01-29 00:00:00
860970,3,740,2015-09-17 14:00:00
924603,3,740,2016-02-25 00:00:00
793183,3,740,2016-07-26 00:00:00
861012,3,740,2014-11-04 00:00:00
861023,3,740,2015-09-26 00:00:00
861024,3,740,2015-11-10 00:00:00
831878,3,740,2016-01-05 00:00:00
831867,3,740,2015-08-24 15:00:00
861042,3,740,2015-08-07 00:00:00
875297,3,740,2015-10-27 00:00:00
861095,3,740,2015-09-19 00:00:00
831830,3,740,2015-08-24 14:00:00
839993,3,740,2016-01-28 00:00:00
800323,3,740,2015-08-01 00:00:00
831816,3,740,2015-10-18 00:00:00
861152,3,740,2015-09-20 00:00:00
894523,3,740,2015-10-08 18:00:00
886286,3,740,2015-12-12 00:00:00
924381,3,740,2015-10-30 15:00:00
800328,3,740,2015-08-01 00:00:00
861192,3,740,2015-09-18 00:00:00
861215,3,740,2015-09-17 18:00:00
818989,3,740,2015-08-15 00:00:00
954092,3,740,2015-11-25 00:00:00
831741,3,740,2015-08-30 00:00:00
894479,3,740,2015-10-20 00:00:00
861304,3,740,2016-04-11 00:00:00
861305,3,740,2015-09-21 00:00:00
894452,3,740,2015-10-08 18:00:00
843676,3,740,2015-09-02 15:00:00
927785,3,740,2015-11-03 00:00:00
861389,3,740,2015-09-19 00:00:00
921828,3,740,2015-10-29 17:00:00
894271,3,740,2015-10-14 00:00:00
927625,3,740,2015-11-02 11:00:00
930558,3,740,2016-06-07 00:00:00
950614,3,740,2015-11-16 00:00:00
861547,3,740,2015-09-19 00:00:00
861593,3,740,2015-09-18 10:00:00
831588,3,740,2015-08-24 11:00:00
861676,3,740,2016-01-02 00:00:00
828284,3,740,2015-08-30 00:00:00
861730,3,740,2015-12-05 00:00:00
861737,3,740,2015-09-20 00:00:00
831510,3,740,2015-08-24 09:00:00
865614,3,740,2015-09-23 10:00:00
861790,3,740,2015-09-19 00:00:00
828297,3,740,2015-08-21 00:00:00
861816,3,740,2015-09-18 14:00:00
861825,3,740,2015-09-18 14:00:00
954054,3,740,2015-11-17 13:00:00
861843,3,740,2016-07-22 00:00:00
828298,3,740,2015-10-08 00:00:00
861885,3,740,2015-10-11 00:00:00
831443,3,740,2014-04-24 00:00:00
930538,3,740,2015-11-03 15:00:00
800354,3,740,2015-10-02 00:00:00
839976,3,740,2015-09-27 00:00:00
861934,3,740,2015-09-18 16:00:00
861944,3,740,2015-09-27 00:00:00
861957,3,740,2016-01-27 00:00:00
921883,3,740,2016-05-06 00:00:00
861986,3,740,2016-01-17 00:00:00
861992,3,740,2015-10-11 00:00:00
862035,3,740,2016-07-21 00:00:00
862039,3,740,2015-09-18 17:00:00
954031,3,740,2015-11-17 13:00:00
924464,3,740,2015-11-08 00:00:00
930528,3,740,2015-12-31 00:00:00
893860,3,740,2015-10-08 16:00:00
862077,3,740,2015-11-29 00:00:00
924455,3,740,2015-10-31 00:00:00
893740,3,740,2016-01-21 00:00:00
862119,3,740,2015-09-18 19:00:00
893012,3,740,2015-10-08 14:00:00
862147,3,740,2015-12-03 00:00:00
886907,3,740,2015-11-06 00:00:00
886951,3,740,2015-11-27 00:00:00
801073,3,740,2015-07-30 06:00:00
893636,3,740,2015-10-09 00:00:00
950792,3,740,2015-11-16 09:00:00
893502,3,740,2015-10-10 00:00:00
893445,3,740,2015-10-09 00:00:00
831160,3,740,2016-03-23 00:00:00
893122,3,740,2015-10-08 14:00:00
893073,3,740,2015-12-22 00:00:00
862276,3,740,2012-10-22 00:00:00
930520,3,740,2015-11-07 00:00:00
862284,3,740,2015-12-02 00:00:00
839980,3,740,2015-11-01 00:00:00
873869,3,740,2015-10-01 14:00:00
930508,3,740,2016-03-29 00:00:00
930480,3,740,2015-12-25 00:00:00
818943,3,740,2015-08-11 14:00:00
927596,3,740,2016-01-10 00:00:00
818931,3,740,2015-08-16 00:00:00
797353,3,740,2008-05-07 00:00:00
875569,3,740,2015-10-15 00:00:00
888691,3,740,2015-10-16 00:00:00
875582,3,740,2016-02-11 00:00:00
873858,3,740,2015-10-02 00:00:00
930347,3,740,2015-11-03 14:00:00
875666,3,740,2015-11-15 00:00:00
792577,3,740,2015-07-23 00:00:00
873770,3,740,2015-05-24 00:00:00
798261,3,740,2015-07-28 12:00:00
933348,3,740,2015-11-05 00:00:00
822161,3,740,2015-10-06 00:00:00
930215,3,740,2015-12-13 00:00:00
933367,3,740,2015-11-07 00:00:00
888704,3,740,2015-10-09 00:00:00
822172,3,740,2015-08-14 12:00:00
798785,3,740,2015-09-14 00:00:00
933431,3,740,2015-11-07 00:00:00
873674,3,740,2015-10-01 12:00:00
818892,3,740,2015-08-12 00:00:00
873625,3,740,2015-10-04 00:00:00
930028,3,740,2015-11-03 11:00:00
930001,3,740,2016-04-21 00:00:00
873613,3,740,2015-10-03 00:00:00
906946,3,740,2016-03-08 00:00:00
864971,3,740,2016-07-22 00:00:00
927515,3,740,2015-11-02 10:00:00
818815,3,740,2015-08-11 12:00:00
968137,3,740,2015-10-16 00:00:00
929976,3,740,2015-11-04 00:00:00
800626,3,740,2016-04-07 00:00:00
929944,3,740,2015-12-23 00:00:00
929898,3,740,2015-11-03 10:00:00
865368,3,740,2015-09-23 00:00:00
876079,3,740,2015-10-03 12:00:00
923869,3,740,2015-10-31 00:00:00
876098,3,740,2015-10-03 12:00:00
818795,3,740,2015-08-11 12:00:00
797216,3,740,2015-11-06 00:00:00
818759,3,740,2015-08-11 12:00:00
818750,3,740,2015-08-11 12:00:00
798434,3,740,2015-07-28 13:00:00
822286,3,740,2015-08-17 00:00:00
822303,3,740,2015-08-15 00:00:00
818734,3,740,2015-08-11 12:00:00
797170,3,740,2015-08-02 00:00:00
876247,3,740,2015-01-26 00:00:00
929640,3,740,2015-11-03 06:00:00
822315,3,740,2015-10-30 00:00:00
876354,3,740,2015-10-03 18:00:00
798493,3,740,2015-11-11 00:00:00
933975,3,740,2015-11-05 10:00:00
829161,3,740,2015-08-24 00:00:00
953208,3,740,2015-11-21 00:00:00
928310,3,740,2016-04-11 00:00:00
934148,3,740,2015-11-05 11:00:00
934231,3,740,2015-11-05 11:00:00
819907,3,740,2015-08-12 12:00:00
822346,3,740,2015-08-14 14:00:00
929391,3,740,2015-11-03 00:00:00
952759,3,740,2015-12-01 00:00:00
819953,3,740,2015-08-17 00:00:00
820549,3,740,2015-12-08 00:00:00
928491,3,740,2016-03-30 00:00:00
927811,3,740,2015-11-02 14:00:00
820533,3,740,2015-08-15 00:00:00
819967,3,740,2015-10-22 00:00:00
929271,3,740,2015-12-09 00:00:00
929163,3,740,2015-11-03 00:00:00
819978,3,740,2015-08-22 00:00:00
928532,3,740,2015-11-02 17:00:00
841581,3,740,2015-09-01 11:00:00
822360,3,740,2015-09-06 00:00:00
929058,3,740,2015-11-06 00:00:00
797101,3,740,2015-07-27 16:00:00
966515,3,740,2015-11-26 14:00:00
929043,3,740,2016-06-17 00:00:00
934652,3,740,2015-11-07 00:00:00
798609,3,740,2015-09-11 00:00:00
928970,3,740,2015-11-08 00:00:00
928962,3,740,2015-11-02 19:00:00
820367,3,740,2015-12-29 00:00:00
820307,3,740,2016-06-21 00:00:00
820279,3,740,2015-08-13 00:00:00
822365,3,740,2015-12-07 00:00:00
820268,3,740,2016-01-26 00:00:00
932446,3,740,2015-11-06 00:00:00
820218,3,740,2016-07-01 00:00:00
928731,3,740,2015-11-02 18:00:00
820153,3,740,2015-08-16 00:00:00
820130,3,740,2015-08-14 00:00:00
928657,3,740,2016-02-11 00:00:00
820050,3,740,2016-05-30 00:00:00
839730,3,740,2015-08-30 12:00:00
906919,3,740,2015-10-25 00:00:00
873360,3,740,2015-08-12 00:00:00
865093,3,740,2015-11-01 00:00:00
844323,3,740,2015-09-03 01:00:00
966475,3,740,2015-11-26 13:00:00
828901,3,740,2015-08-24 00:00:00
844363,3,740,2016-05-01 00:00:00
966466,3,740,2015-11-26 12:00:00
912789,3,740,2015-10-23 00:00:00
953689,3,740,2015-12-18 00:00:00
912796,3,740,2016-04-27 00:00:00
808392,3,740,2010-07-20 00:00:00
844689,3,740,2015-11-01 00:00:00
822447,3,740,2015-08-15 00:00:00
797023,3,740,2015-07-27 15:00:00
839584,3,740,2015-08-31 00:00:00
912865,3,740,2015-10-22 00:00:00
923532,3,740,2015-10-30 10:00:00
797007,3,740,2015-07-31 00:00:00
935128,3,740,2015-11-06 00:00:00
935171,3,740,2015-11-05 14:00:00
818630,3,740,2016-07-18 00:00:00
839564,3,740,2015-08-29 00:00:00
808421,3,740,2015-08-24 00:00:00
912876,3,740,2015-10-22 00:00:00
935209,3,740,2015-12-31 00:00:00
784243,3,740,2015-07-19 00:00:00
796971,3,740,2016-07-07 00:00:00
906779,3,740,2016-04-29 00:00:00
906770,3,740,2015-04-03 00:00:00
935324,3,740,2015-11-05 15:00:00
935332,3,740,2015-11-05 15:00:00
839502,3,740,2010-01-26 00:00:00
844848,3,740,2016-07-21 00:00:00
829217,3,740,2015-12-07 00:00:00
935348,3,740,2016-07-12 00:00:00
935352,3,740,2016-02-16 00:00:00
796954,3,740,2015-08-02 00:00:00
844871,3,740,2015-09-05 00:00:00
906725,3,740,2015-10-19 12:00:00
808498,3,740,2015-08-04 14:00:00
906684,3,740,2015-10-31 00:00:00
796950,3,740,2015-12-23 00:00:00
873203,3,740,2015-10-01 00:00:00
864880,3,740,2015-12-02 00:00:00
839409,3,740,2015-09-05 00:00:00
818615,3,740,2013-11-06 00:00:00
906613,3,740,2016-05-09 00:00:00
873139,3,740,2015-10-01 00:00:00
845055,3,740,2015-09-03 14:00:00
845092,3,740,2015-09-07 00:00:00
923821,3,740,2015-10-30 11:00:00
935593,3,740,2015-11-05 16:00:00
965978,3,740,2015-12-19 00:00:00
965965,3,740,2015-12-23 00:00:00
953029,3,740,2015-11-16 20:00:00
839293,3,740,2015-08-29 15:00:00
965842,3,740,2016-02-27 00:00:00
965833,3,740,2016-02-09 00:00:00
808593,3,740,2015-08-10 00:00:00
965820,3,740,2015-12-01 00:00:00
845260,3,740,2016-05-28 00:00:00
839246,3,740,2015-08-29 14:00:00
839233,3,740,2015-08-29 13:00:00
879116,3,740,2015-10-04 14:00:00
952970,3,740,2015-11-16 19:00:00
839204,3,740,2015-08-29 12:00:00
935850,3,740,2016-02-13 00:00:00
845325,3,740,
965688,3,740,2015-11-25 13:00:00
965687,3,740,2015-12-01 00:00:00
935912,3,740,2016-04-03 00:00:00
845350,3,740,2015-08-11 00:00:00
805376,3,740,2015-08-03 00:00:00
845369,3,740,2015-11-26 00:00:00
927256,3,740,2015-11-02 03:00:00
845397,3,740,2016-03-12 00:00:00
935940,3,740,2015-11-05 18:00:00
808644,3,740,2015-08-08 00:00:00
923903,3,740,2015-10-30 12:00:00
800606,3,740,2016-01-04 00:00:00
936026,3,740,2015-11-15 00:00:00
808653,3,740,2015-08-04 16:00:00
936066,3,740,2016-03-25 00:00:00
965556,3,740,2016-01-16 00:00:00
927202,3,740,2015-11-02 01:00:00
808661,3,740,2015-08-14 00:00:00
873030,3,740,2016-07-12 00:00:00
965473,3,740,2015-11-25 09:00:00
965461,3,740,2015-11-06 00:00:00
808673,3,740,2015-08-04 16:00:00
906947,3,740,2015-10-24 00:00:00
936239,3,740,2015-11-06 00:00:00
845714,3,740,2015-09-18 00:00:00
965414,3,740,2015-11-25 07:00:00
888786,3,740,2015-10-07 16:00:00
846072,3,740,2015-11-28 00:00:00
846111,3,740,2015-12-03 00:00:00
846146,3,740,2015-04-03 00:00:00
822664,3,740,2015-08-14 18:00:00
846281,3,740,2015-09-04 07:00:00
952899,3,740,2015-11-17 00:00:00
953806,3,740,2015-11-22 00:00:00
796794,3,740,2015-07-27 12:00:00
872972,3,740,2015-09-30 20:00:00
818393,3,740,2015-08-11 00:00:00
953818,3,740,2015-11-18 00:00:00
872935,3,740,2014-11-04 00:00:00
953819,3,740,2016-01-02 00:00:00
808706,3,740,2015-08-04 16:00:00
906434,3,740,2015-10-19 09:00:00
936640,3,740,2015-11-07 00:00:00
913256,3,740,2015-10-23 11:00:00
846463,3,740,2015-09-04 10:00:00
846480,3,740,2015-09-05 00:00:00
846485,3,740,2015-11-29 00:00:00
838761,3,740,2015-11-29 00:00:00
829047,3,740,2015-08-21 10:00:00
879716,3,740,2015-10-04 17:00:00
818365,3,740,2015-08-10 23:00:00
846562,3,740,2015-09-18 00:00:00
846592,3,740,
890235,3,740,2015-10-08 00:00:00
846658,3,740,2015-09-06 00:00:00
864822,3,740,2015-09-26 00:00:00
846687,3,740,2015-09-29 00:00:00
818359,3,740,2015-08-10 23:00:00
846714,3,740,2015-09-04 14:00:00
846729,3,740,2015-09-05 00:00:00
846789,3,740,2014-11-24 00:00:00
819485,3,740,2010-01-25 00:00:00
846794,3,740,2015-11-12 00:00:00
846801,3,740,2015-11-26 00:00:00
846802,3,740,2015-09-06 00:00:00
913363,3,740,2015-10-23 12:00:00
846827,3,740,2015-09-01 00:00:00
965036,3,740,2016-03-28 00:00:00
872830,3,740,2016-04-04 00:00:00
846855,3,740,2015-11-01 00:00:00
846859,3,740,2016-05-31 00:00:00
818348,3,740,2015-08-26 00:00:00
840806,3,740,2015-09-01 00:00:00
846868,3,740,2015-06-13 00:00:00
874231,3,740,2015-10-01 20:00:00
846876,3,740,2015-12-04 00:00:00
846879,3,740,
846896,3,740,2015-11-28 00:00:00
927908,3,740,2016-07-11 00:00:00
913382,3,740,2015-11-02 00:00:00
808794,3,740,2015-10-06 00:00:00
846916,3,740,2015-11-28 00:00:00
931804,3,740,2015-11-04 10:00:00
846918,3,740,2015-09-13 00:00:00
906255,3,740,2015-10-19 01:00:00
808816,3,740,2015-10-11 00:00:00
846943,3,740,2015-11-28 00:00:00
913402,3,740,2015-10-23 12:00:00
784908,3,740,2015-07-20 00:00:00
964937,3,740,2015-11-24 17:00:00
846974,3,740,2015-11-11 00:00:00
846978,3,740,2015-09-04 17:00:00
847001,3,740,2015-08-13 00:00:00
847009,3,740,2015-09-12 00:00:00
964887,3,740,2016-06-08 00:00:00
847012,3,740,2015-09-14 00:00:00
937070,3,740,2015-11-06 09:00:00
847032,3,740,2015-09-07 00:00:00
847034,3,740,2015-09-27 00:00:00
847057,3,740,2015-10-15 00:00:00
808839,3,740,2015-08-07 00:00:00
932233,3,740,2015-11-04 14:00:00
847180,3,740,2015-10-28 00:00:00
913466,3,740,2015-10-23 13:00:00
864809,3,740,2015-09-22 15:00:00
838452,3,740,2015-08-31 00:00:00
847243,3,740,2016-05-01 00:00:00
847245,3,740,2015-09-24 00:00:00
937204,3,740,2015-11-06 10:00:00
847256,3,740,2015-12-01 00:00:00
872753,3,740,2015-10-19 00:00:00
847264,3,740,2015-10-24 00:00:00
808885,3,740,2015-08-04 18:00:00
847291,3,740,2015-08-11 00:00:00
808888,3,740,2016-02-22 00:00:00
865128,3,740,2015-10-01 00:00:00
847302,3,740,2015-12-03 00:00:00
906091,3,740,2015-05-14 00:00:00
937253,3,740,2015-11-06 11:00:00
872732,3,740,2016-06-08 00:00:00
847358,3,740,2015-12-03 00:00:00
847378,3,740,2015-06-15 00:00:00
847380,3,740,2015-11-03 00:00:00
847381,3,740,2015-11-05 00:00:00
847392,3,740,2015-11-07 00:00:00
932509,3,740,2015-12-26 00:00:00
847413,3,740,2016-01-08 00:00:00
847415,3,740,2015-12-06 00:00:00
906072,3,740,2015-10-19 00:00:00
964696,3,740,2015-11-24 14:00:00
937313,3,740,2015-11-06 11:00:00
847463,3,740,2015-09-05 12:00:00
838341,3,740,2015-08-30 00:00:00
847465,3,740,2015-12-09 00:00:00
913551,3,740,2015-10-23 14:00:00
808940,3,740,2015-08-09 00:00:00
964673,3,740,2015-11-22 00:00:00
937336,3,740,2015-11-06 11:00:00
838316,3,740,2015-12-07 00:00:00
847525,3,740,2015-08-04 00:00:00
847528,3,740,2015-09-05 14:00:00
847538,3,740,2015-12-09 00:00:00
926962,3,740,2015-11-01 21:00:00
906029,3,740,2015-10-19 00:00:00
847590,3,740,2015-09-05 17:00:00
847595,3,740,2015-11-27 00:00:00
838280,3,740,2016-02-14 00:00:00
913569,3,740,2015-10-24 00:00:00
913573,3,740,2015-10-23 14:00:00
